geometry,buffered_geometry,longitude,latitude,ndvi,fapar,ndbi,ndwi,ndmi,aerosol,surface_temperature,precipitation_rate,relative_humidity,predicted_labels
POINT (123.1148509213062 10.35119271392424),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.11485092130623,
                10.35119271392424
              ]
            }
          }
        }
      }
    }
  }
})",123.11485092130623,10.35119271392424,0.2930727883783345,0.053800124533001245,-0.11810956950592394,-0.17337057835935982,0.11810956950592394,194.43298969072163,30.501917808219275,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2694426354381 10.5614571909908),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.26944263543814,
                10.561457190990804
              ]
            }
          }
        }
      }
    }
  }
})",123.26944263543814,10.561457190990804,0.2754414347424215,0.0511175,-0.10485808772021986,-0.16648160344183707,0.10485808772021986,179.9587628865979,25.51403750000003,2.1075000404380262e-05,92.7119140625,sugarcane
POINT (123.0672403550913 10.37512768235817),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.0672403550913,
                10.37512768235817
              ]
            }
          }
        }
      }
    }
  }
})",123.0672403550913,10.37512768235817,0.23307527360864375,0.0518475,-0.10012785909653381,-0.13072726356446784,0.10012785909653381,216.2199488491048,30.687237500000037,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.0287588984066 10.49058111650742),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.02875889840655,
                10.490581116507425
              ]
            }
          }
        }
      }
    }
  }
})",123.02875889840655,10.490581116507425,0.25814332011422064,0.05526002506265664,-0.0943159657399397,-0.1585004718324912,0.0943159657399397,202.11195928753176,30.01621553884712,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.1836503896988 10.47758586752625),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.18365038969876,
                10.477585867526255
              ]
            }
          }
        }
      }
    }
  }
})",123.18365038969876,10.477585867526255,0.1173421499533196,0.04973271604938271,-0.1107508441687634,-0.0048514014418334275,0.1107508441687634,201.98984771573603,22.461790123456865,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.0180607961597 10.35871856841919),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.01806079615974,
                10.358718568419187
              ]
            }
          }
        }
      }
    }
  }
})",123.01806079615974,10.358718568419187,0.28819055931099946,0.04757213316892723,-0.10818260647207414,-0.1701127310264282,0.10818260647207414,168.11097099621685,31.21362515413074,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (122.9319251261994 10.44453555937833),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.93192512619945,
                10.444535559378334
              ]
            }
          }
        }
      }
    }
  }
})",122.93192512619945,10.444535559378334,0.17325622630000373,0.04168216080402011,-0.04031080514408929,-0.13223205411139904,0.04031080514408929,181.41414141414145,33.275741206030204,9.298780696553877e-07,81.06097412109375,rice
POINT (123.1423722481248 10.48710419405694),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.1423722481248,
                10.487104194056938
              ]
            }
          }
        }
      }
    }
  }
})",123.1423722481248,10.487104194056938,0.11387297701399532,0.07985037406483793,-0.09444167010009938,-0.02107075620764512,0.09444167010009938,216.14322250639384,20.524426433915323,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.0416043643918 10.52409484528671),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.04160436439179,
                10.52409484528671
              ]
            }
          }
        }
      }
    }
  }
})",123.04160436439179,10.52409484528671,0.25654948225192714,0.055550995024875635,-0.09290420452133218,-0.15731786205686402,0.09290420452133218,203.7157490396927,31.178420398009962,1.7616882814763812e-06,88.24366760253906,sugarcane
POINT (123.0865538882336 10.54680924504223),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.08655388823364,
                10.546809245042233
              ]
            }
          }
        }
      }
    }
  }
})",123.08655388823364,10.546809245042233,0.27637455020147245,0.05010100376411544,-0.11161325651394573,-0.15818665837057375,0.11161325651394573,111.45431145431147,30.76258469259733,1.7616882814763812e-06,88.24366760253906,sugarcane
POINT (122.9317368316805 10.3174293823242),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.93173683168048,
                10.317429382324198
              ]
            }
          }
        }
      }
    }
  }
})",122.93173683168048,10.317429382324198,0.23605550957239144,0.04522800495662949,-0.06414515507703551,-0.16985619777004296,0.06414515507703551,139.2836970474968,31.415365551425054,9.298780696553877e-07,81.06097412109375,rice
POINT (122.9989826573807 10.38798756042119),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.99898265738068,
                10.387987560421191
              ]
            }
          }
        }
      }
    }
  }
})",122.99898265738068,10.387987560421191,0.25048756923575943,0.04895617283950618,-0.09163476827596619,-0.1530994059592731,0.09163476827596619,200.0252525252525,30.312320987654402,1.0301570379548746e-06,84.24425156204789,rice
POINT (123.1669488817748 10.58811957460634),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.16694888177476,
                10.588119574606338
              ]
            }
          }
        }
      }
    }
  }
})",123.16694888177476,10.588119574606338,0.3457263142623427,0.06066396508728179,-0.13489161338024802,-0.20238450342661846,0.13489161338024802,132.15636822194196,28.030386533665876,1.7616882814763812e-06,88.24366760253906,sugarcane
POINT (122.959417083392 10.3845973055042),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.95941708339198,
                10.384597305504201
              ]
            }
          }
        }
      }
    }
  }
})",122.95941708339198,10.384597305504201,0.16255603017069017,0.04802716049382716,-0.07471867033498476,-0.08546629150820052,0.07471867033498476,153.63177805800757,32.18674074074073,9.298780696553877e-07,81.06097412109375,rice
POINT (123.1170485774918 10.31165094967086),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.11704857749184,
                10.311650949670863
              ]
            }
          }
        }
      }
    }
  }
})",123.11704857749184,10.311650949670863,0.2461361337036401,0.05101174289245982,-0.07323836545747647,-0.1727217658630332,0.07323836545747647,207.67010309278353,30.93917181705814,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (122.9643314413689 10.49184762134066),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.96433144136891,
                10.491847621340664
              ]
            }
          }
        }
      }
    }
  }
})",122.96433144136891,10.491847621340664,0.19561071295378052,0.043659774436090225,-0.08343808468639016,-0.10232200010250508,0.08343808468639016,203.80228136882127,31.167819548872217,9.298780696553877e-07,81.06097412109375,rice
POINT (122.9322755899437 10.46612953396209),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.93227558994373,
                10.466129533962091
              ]
            }
          }
        }
      }
    }
  }
})",122.93227558994373,10.466129533962091,0.20357377786724876,0.04597755610972568,-0.06381406621316638,-0.13754097883221367,0.06381406621316638,206.56494325346785,32.11288029925191,9.298780696553877e-07,81.06097412109375,rice
POINT (123.2473359598508 10.48497591156579),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.2473359598508,
                10.48497591156579
              ]
            }
          }
        }
      }
    }
  }
})",123.2473359598508,10.48497591156579,0.31549590760550866,0.054142587939698505,-0.12387056507712689,-0.1806919373314643,0.12387056507712689,137.8808618504436,27.41184673366837,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2234343024713 10.49139068401963),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.22343430247128,
                10.491390684019635
              ]
            }
          }
        }
      }
    }
  }
})",123.22343430247128,10.491390684019635,0.29748267036826376,0.05262407407407408,-0.11995158213050232,-0.17036465543932577,0.11995158213050232,141.51288659793812,26.09716049382729,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2484671246574 10.38895940554736),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.2484671246574,
                10.388959405547356
              ]
            }
          }
        }
      }
    }
  }
})",123.2484671246574,10.388959405547356,0.2762123937443755,0.05906658446362516,-0.12055501692301317,-0.1462986776384309,0.12055501692301317,220.4040404040404,27.305856966707836,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2049902504074 10.33152817490524),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.20499025040736,
                10.331528174905237
              ]
            }
          }
        }
      }
    }
  }
})",123.20499025040736,10.331528174905237,0.34056765310219206,0.06022924411400248,-0.13160885254168753,-0.1968801721671428,0.13160885254168753,117.17929292929294,29.16660470879816,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.134299959606 10.50358563460955),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.13429995960604,
                10.503585634609546
              ]
            }
          }
        }
      }
    }
  }
})",123.13429995960604,10.503585634609546,0.15327684731890256,0.08278333333333335,-0.09593664245895414,-0.056567255183384256,0.09593664245895414,204.70229007633588,23.11040740740748,1.5338329494288365e-06,87.56045735677085,sugarcane
POINT (123.3025874676608 10.60130085546824),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.30258746766079,
                10.601300855468239
              ]
            }
          }
        }
      }
    }
  }
})",123.30258746766079,10.601300855468239,0.24431547105288848,0.045002466091245384,-0.13604460065184185,-0.10141805443044546,0.13604460065184185,215.37992376111816,24.254512946979105,2.1075000404380262e-05,92.7119140625,sugarcane
POINT (123.1557765762226 10.45642400667263),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.15577657622264,
                10.45642400667263
              ]
            }
          }
        }
      }
    }
  }
})",123.15577657622264,10.45642400667263,0.12596169037388105,0.04634667487684729,-0.10037042628272401,-0.024816939537919587,0.10037042628272401,215.5984555984556,18.193399014778322,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.0139621342492 10.47545692129142),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.01396213424923,
                10.475456921291418
              ]
            }
          }
        }
      }
    }
  }
})",123.01396213424923,10.475456921291418,0.22570801463922366,0.05025154130702837,-0.088982183141457,-0.1318428316585042,0.088982183141457,183.03959131545338,31.209161528976665,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2967602843874 10.49922465498956),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.29676028438736,
                10.499224654989565
              ]
            }
          }
        }
      }
    }
  }
})",123.29676028438736,10.499224654989565,0.2767192699501804,0.04776172839506173,-0.12502873096381747,-0.14219985105955477,0.12502873096381747,166.61498708010336,26.13576543209882,2.1075000404380262e-05,92.7119140625,sugarcane
POINT (123.0155366611377 10.33027316426587),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.01553666113769,
                10.330273164265874
              ]
            }
          }
        }
      }
    }
  }
})",123.01553666113769,10.330273164265874,0.13040226384346762,0.04427397260273973,-0.07949134087146752,-0.05245764808689343,0.07949134087146752,188.80404551201013,31.41723536737237,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.1461964409325 10.39951960038682),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.14619644093246,
                10.399519600386824
              ]
            }
          }
        }
      }
    }
  }
})",123.14619644093246,10.399519600386824,0.042615785465431294,0.08160923845193506,-0.131019651651756,0.08230073967352702,0.131019651651756,217.56763590391913,23.650586766541892,1.0929824156846735e-06,86.23859405517578,coconut
POINT (123.0139559225768 10.33453912922075),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.0139559225768,
                10.334539129220751
              ]
            }
          }
        }
      }
    }
  }
})",123.0139559225768,10.334539129220751,0.09893633170410512,0.04590668348045398,-0.09416907182873184,-0.0038835155754195698,0.09416907182873184,205.81353767560657,31.09081967213126,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2222275240182 10.33107944872802),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.22222752401824,
                10.331079448728017
              ]
            }
          }
        }
      }
    }
  }
})",123.22222752401824,10.331079448728017,0.3642792806048298,0.06314562500000001,-0.14939548675401182,-0.2007321833781552,0.14939548675401182,96.91464968152867,28.85792500000008,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.0451425004014 10.32487638107577),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.04514250040141,
                10.32487638107577
              ]
            }
          }
        }
      }
    }
  }
})",123.04514250040141,10.32487638107577,0.2597498629609833,0.04645488257107539,-0.08871121174834125,-0.16478144703583258,0.08871121174834125,170.98232323232324,31.240234857849146,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (122.9665450809921 10.33287406088936),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.96654508099212,
                10.332874060889365
              ]
            }
          }
        }
      }
    }
  }
})",122.96654508099212,10.332874060889365,0.16001965849390204,0.046726543209876535,-0.08352895833345754,-0.07290126479942281,0.08352895833345754,184.22278481012657,30.961913580246915,9.298780696553877e-07,81.06097412109375,rice
POINT (122.981876288995 10.42988799799648),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.98187628899504,
                10.429887997996481
              ]
            }
          }
        }
      }
    }
  }
})",122.98187628899504,10.429887997996481,0.1070279390508118,0.0452765293383271,-0.08400584468852976,-0.022476266200565267,0.08400584468852976,220.69609079445146,31.44313358302128,9.298780696553877e-07,81.06097412109375,rice
POINT (123.3118687197465 10.60936724273882),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.31186871974654,
                10.609367242738818
              ]
            }
          }
        }
      }
    }
  }
})",123.31186871974654,10.609367242738818,0.20586075277337976,0.04183972772277229,-0.12100613723534746,-0.080733380581108,0.12100613723534746,196.6868686868687,24.82030940594069,2.1075000404380262e-05,92.7119140625,sugarcane
POINT (123.2831947851388 10.51231661029086),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.28319478513885,
                10.512316610290856
              ]
            }
          }
        }
      }
    }
  }
})",123.28319478513885,10.512316610290856,0.31087682015876683,0.05251113861386139,-0.11844277156474901,-0.1808197107416892,0.11844277156474901,113.979797979798,26.637388613861333,2.1075000404380262e-05,92.7119140625,sugarcane
POINT (123.097622283485 10.44974350978931),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.097622283485,
                10.449743509789307
              ]
            }
          }
        }
      }
    }
  }
})",123.097622283485,10.449743509789307,0.12232270161150254,0.06202160493827161,-0.10024647747678304,-0.02422009316327648,0.10024647747678304,212.85421994884905,24.10664197530872,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2949608471741 10.58886681977866),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.29496084717411,
                10.588866819778664
              ]
            }
          }
        }
      }
    }
  }
})",123.29496084717411,10.588866819778664,0.27420587035606137,0.058148581997533914,-0.1473238983910264,-0.11904600398497862,0.1473238983910264,219.12071156289707,24.576461159062944,2.1075000404380262e-05,92.7119140625,sugarcane
POINT (123.1484361069773 10.46208698884674),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.14843610697727,
                10.462086988846739
              ]
            }
          }
        }
      }
    }
  }
})",123.14843610697727,10.462086988846739,0.20027711403628312,0.07015,-0.12660230583662843,-0.06807891800905165,0.12660230583662843,162.71907216494847,17.997864197530873,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.1647221823433 10.39356583851201),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.16472218234331,
                10.393565838512014
              ]
            }
          }
        }
      }
    }
  }
})",123.16472218234331,10.393565838512014,0.21340257612220617,0.056437037037037036,-0.14057975663027544,-0.0698307726129605,0.14057975663027544,222.58407079646017,26.47022222222222,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (122.9805373191189 10.42541507855968),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                122.98053731911894,
                10.425415078559684
              ]
            }
          }
        }
      }
    }
  }
})",122.98053731911894,10.425415078559684,0.10407172186523052,0.045943679599499375,-0.08475444042003356,-0.02036518907001112,0.08475444042003356,222.34047919293818,31.375506883604544,9.298780696553877e-07,81.06097412109375,rice
POINT (123.1755410573559 10.31874887811115),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.17554105735586,
                10.318748878111146
              ]
            }
          }
        }
      }
    }
  }
})",123.17554105735586,10.318748878111146,0.3336595788326889,0.05891279799247177,-0.12845592759071248,-0.19414269514054466,0.12845592759071248,158.86005089058526,28.943701380175753,1.0929824156846735e-06,86.23859405517578,sugarcane
POINT (123.2013129867579 10.56052804697221),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                123.2013129867579,
                10.560528046972212
              ]
            }
          }
        }
      }
    }
  }
})",123.2013129867579,10.560528046972212,0.33031775299233707,0.05888895781637717,-0.11986101297062468,-0.20270396303470922,0.11986101297062468,157.5877080665813,27.10928039702236,1.7616882814763812e-06,88.24366760253906,sugarcane
